Presentation Date,Poster Number,Tag,Type,Submission,Title
"June 20, 2023",250,TUE-AM-250,,3946,Dynamic Inference with Grounding Based Vision and Language Models
"June 20, 2023",251,TUE-AM-251,highlight,8531,Improving Commonsense in Vision-Language Models via Knowledge Graph Riddles
"June 20, 2023",252,TUE-AM-252,,3895,S3C: Semi-Supervised VQA Natural Language Explanation via Self-Critical Learning
"June 20, 2023",253,TUE-AM-253,,2565,Teaching Structured Vision & Language Concepts to Vision & Language Models
"June 20, 2023",254,TUE-AM-254,highlight,684,FAME-ViL: Multi-Tasking Vision-Language Model for Heterogeneous Fashion Tasks
"June 20, 2023",255,TUE-AM-255,,5299,RefCLIP: A Universal Teacher for Weakly Supervised Referring Expression Comprehension
"June 20, 2023",256,TUE-AM-256,highlight,7227,Uni-Perceiver v2: A Generalist Model for Large-Scale Vision and Vision-Language Tasks
"June 20, 2023",257,TUE-AM-257,,5184,Learning from Unique Perspectives: User-aware Saliency Modeling
"June 20, 2023",258,TUE-AM-258,,5667,CRAFT: Concept Recursive Activation FacTorization for Explainability
"June 20, 2023",259,TUE-AM-259,,725,Doubly Right Object Recognition: A Why Prompt for Visual Rationales
"June 20, 2023",260,TUE-AM-260,,3483,Sketch2Saliency: Learning to Detect Salient Objects from Human Drawings
"June 20, 2023",261,TUE-AM-261,,11070,PIP-Net: Patch-Based Intuitive Prototypes for Interpretable Image Classification
"June 20, 2023",262,TUE-AM-262,,4664,"Photo Pre-Training, But for Sketch"
"June 20, 2023",263,TUE-AM-263,,6974,"CLIP for All Things Zero-Shot Sketch-Based Image Retrieval, Fine-Grained or Not"
"June 20, 2023",264,TUE-AM-264,,11450,iCLIP: Bridging Image Classification and Contrastive Language-Image Pre-training for Visual Recognition
"June 20, 2023",265,TUE-AM-265,,10812,Cross-Modal Implicit Relation Reasoning and Aligning for Text-to-Image Person Retrieval
"June 20, 2023",266,TUE-AM-266,,5616,Multi-Modal Representation Learning with Text-Driven Soft Masks
"June 20, 2023",267,TUE-AM-267,,3495,Texts as Images in Prompt Tuning for Multi-Label Image Recognition
"June 20, 2023",268,TUE-AM-268,,10190,Reproducible scaling laws for contrastive language-image learning
"June 20, 2023",269,TUE-AM-269,,6571,Multilateral Semantic Relations Modeling for Image Text Retreival
"June 20, 2023",270,TUE-AM-270,,9761,SmallCap: Lightweight Image Captioning Prompted with Retrieval Augmentation
"June 20, 2023",271,TUE-AM-271,,1257,Probing Sentiment-Oriented Pre-Training Inspired by Human Sentiment Perception Mechanism
"June 20, 2023",272,TUE-AM-272,,12064,Prefix Conditioning Unifies Language and Label Supervision
"June 20, 2023",273,TUE-AM-273,,6316,Crossing the Gap: Domain Generalization for Image Captioning
"June 20, 2023",274,TUE-AM-274,,396,A Bag-of-Prototypes Representation for Dataset-Level Applications
"June 20, 2023",275,TUE-AM-275,,771,CrowdCLIP: Unsupervised Crowd Counting via Vision-Language Model
"June 20, 2023",276,TUE-AM-276,highlight,6133,D$^2$Former: Jointly Learning Hierarchical Detectors and Contextual Descriptors via Agent-based Transformers
"June 20, 2023",277,TUE-AM-277,,11045,Learning to Generate Language-supervised and Open-vocabulary Scene Graph using Pre-trained Visual-Semantic Space
"June 20, 2023",278,TUE-AM-278,,1500,Relational Context Learning for Human-Object Interaction Detection
"June 20, 2023",279,TUE-AM-279,,2743,Learning Open-vocabulary Semantic Segmentation Models From Natural Language Supervision
"June 20, 2023",280,TUE-AM-280,highlight,9783,Side Adapter Network for Open-Vocabulary Semantic Segmentation
"June 20, 2023",281,TUE-AM-281,highlight,550,Open-Vocabulary Panoptic Segmentation with Text-to-Image Diffusion Models
"June 20, 2023",282,TUE-AM-282,,11803,IFSeg: Image-free Semantic Segmentation via Vision-Language Model
"June 20, 2023",283,TUE-AM-283,,3339,PartManip: Learning Cross-Category Generalizable Part Manipulation Policy from Point Cloud Observations
"June 20, 2023",284,TUE-AM-284,,639,OneFormer: One Transformer to Rule Universal Image Segmentation
"June 20, 2023",285,TUE-AM-285,,4096,Delving into Shape-aware Zero-shot Semantic Segmentation
"June 20, 2023",286,TUE-AM-286,,7744,CoMFormer: Continual Learning in Semantic and Panoptic Segmentation
"June 20, 2023",287,TUE-AM-287,,3335,Learning to Segment Every Referring Object Point by Point
"June 20, 2023",288,TUE-AM-288,,5604,Unsupervised Continual Semantic Adaptation through Neural Rendering
"June 20, 2023",289,TUE-AM-289,,5306,Mask DINO: Towards A Unified Transformer-based Framework for Object Detection and Segmentation
"June 20, 2023",290,TUE-AM-290,,9679,Transformer Scale Gate for Semantic Segmentation
"June 20, 2023",291,TUE-AM-291,,4546,Style Projected Clustering for Domain Generalized Semantic Segmentation
"June 20, 2023",292,TUE-AM-292,,10134,Rethinking Few-Shot Medical Segmentation: A Vector Quantization View
"June 20, 2023",293,TUE-AM-293,,2053,Continual Semantic Segmentation with Automatic Memory Sample Selection
"June 20, 2023",294,TUE-AM-294,,1740,Token Contrast for Weakly-Supervised Semantic Segmentation
"June 20, 2023",295,TUE-AM-295,,3212,Multi-Granularity Archaeological Dating of Chinese Bronze Dings Based on a Knowledge-Guided Relation Graph
"June 20, 2023",296,TUE-AM-296,,3899,Hunting Sparsity: Density-Guided Contrastive Learning for Semi-Supervised Semantic Segmentation
"June 20, 2023",297,TUE-AM-297,,1167,Cut and Learn for Unsupervised Object Detection and Instance Segmentation
"June 20, 2023",298,TUE-AM-298,,9104,Extracting Class Activation Maps from Non-Discriminative Features as well
"June 20, 2023",299,TUE-AM-299,,9371,BoxTeacher: Exploring High-Quality Pseudo Labels for Weakly Supervised Instance Segmentation
"June 20, 2023",300,TUE-AM-300,,10047,Hierarchical Fine-Grained Image Forgery Detection and Localization
"June 20, 2023",301,TUE-AM-301,,1256,Towards Professional Level Crowd Annotation of Expert Domain Data
"June 20, 2023",302,TUE-AM-302,,9102,Unsupervised Object Localization: Observing the Background to Discover Objects
"June 20, 2023",303,TUE-AM-303,,9110,Semi-supervised learning made simple with self-supervised clustering
"June 20, 2023",304,TUE-AM-304,,7910,Unbalanced Optimal Transport: A Unified Framework for Object Detection
"June 20, 2023",305,TUE-AM-305,,2202,DiGeo: Discriminative Geometry-Aware Learning for Generalized Few-Shot Object Detection
"June 20, 2023",306,TUE-AM-306,,3773,CLIP the Gap: A Domain Generalization Approach for Object Detection
"June 20, 2023",307,TUE-AM-307,,9294,Unknown Sniffer for Object Detection: Don't Turn a Blind Eye to Unknown Objects
"June 20, 2023",308,TUE-AM-308,highlight,7649,Consistent-Teacher: Towards Reducing Inconsistent Pseudo-targets in Semi-supervised Object Detection
"June 20, 2023",309,TUE-AM-309,,7275,Optimal Proposal Learning for Deployable End-to-End Pedestrian Detection
"June 20, 2023",310,TUE-AM-310,,3007,AsyFOD: An Asymmetric Adaptation Paradigm for Few-Shot Domain Adaptive Object Detection
"June 20, 2023",311,TUE-AM-311,,3372,Where is My Spot? Few-shot Image Generation via Latent Subspace Optimization
"June 20, 2023",312,TUE-AM-312,,1150,Uncertainty-Aware Optimal Transport for Semantically Coherent Out-of-Distribution Detection
"June 20, 2023",313,TUE-AM-313,highlight,9556,"MAESTER: Masked Autoencoder Guided Segmentation at Pixel Resolution for Accurate, Self-Supervised Subcellular Structure Recognition"
"June 20, 2023",314,TUE-AM-314,,9030,Orthogonal Annotation Benefits Barely-supervised Medical Image Segmentation
"June 20, 2023",315,TUE-AM-315,highlight,6764,RepMode: Learning to Re-parameterize Diverse Experts for Subcellular Structure Prediction
"June 20, 2023",316,TUE-AM-316,,8161,Topology-Guided Multi-Class Cell Context Generation for Digital Pathology
"June 20, 2023",317,TUE-AM-317,,3295,Dynamic Graph Enhanced Contrastive Learning for Chest X-ray Report Generation
"June 20, 2023",318,TUE-AM-318,,8575,Benchmarking Self-Supervised Learning on Diverse Pathology Datasets
"June 20, 2023",319,TUE-AM-319,,11917,Multiple Instance Learning via Iterative Self-Paced Supervised Contrastive Learning
"June 20, 2023",320,TUE-AM-320,,12148,Learning Expressive Prompting With Residuals for Vision Transformers
"June 20, 2023",321,TUE-AM-321,,9978,Detection of out-of-distribution samples using binary neuron activation patterns
"June 20, 2023",322,TUE-AM-322,,6074,Decoupling MaxLogit for Out-of-Distribution Detection
"June 20, 2023",323,TUE-AM-323,,9122,Exploring Structured Semantic Prior for Multi Label Recognition with Incomplete Labels
"June 20, 2023",324,TUE-AM-324,,10120,Bridging the Gap between Model Explanations in Partially Annotated Multi-label Classification
"June 20, 2023",325,TUE-AM-325,,9247,DivClust: Controlling Diversity in Deep Clustering
"June 20, 2023",326,TUE-AM-326,,11965,Deep Semi-supervised Metric Learning with Mixed Label Propagation
"June 20, 2023",327,TUE-AM-327,,10920,Leveraging Inter-rater Agreement for Classification in the Presence of Noisy Labels
"June 20, 2023",328,TUE-AM-328,,4900,Modeling Inter-Class and Intra-Class Constraints in Novel Class Discovery
"June 20, 2023",329,TUE-AM-329,,5518,Bootstrap Your Own Prior: Towards Distribution-Agnostic Novel Class Discovery
"June 20, 2023",330,TUE-AM-330,,5541,Towards Realistic Long-Tailed Semi-Supervised Learning: Consistency Is All You Need
"June 20, 2023",331,TUE-AM-331,,7803,PromptCAL: Contrastive Affinity Learning via Auxiliary Prompts for Generalized Novel Category Discovery
"June 20, 2023",332,TUE-AM-332,,7736,Probabilistic Knowledge Distillation for Face Ensembles
"June 20, 2023",333,TUE-AM-333,,1677,Class-Conditional Sharpness-Aware Minimization for Deep Long-Tailed Recognition
"June 20, 2023",334,TUE-AM-334,,1667,Promoting Semantic Connectivity: Dual Nearest Neighbors Contrastive Learning for Unsupervised Domain Generalization
"June 20, 2023",335,TUE-AM-335,,6014, Instance Relation Graph Guided Source-Free Domain Adaptive Object Detection
"June 20, 2023",336,TUE-AM-336,,7150,MOT: Masked Optimal Transport for Partial Domain Adaptation
"June 20, 2023",337,TUE-AM-337,,3331,TOPLight: Lightweight Neural Networks with Task-Oriented Pretraining for Visible-Infrared Recognition
"June 20, 2023",338,TUE-AM-338,,4480,OSAN: A One-Stage Alignment Network to Unify Multimodal Alignment and Unsupervised Domain Adaptation
"June 20, 2023",339,TUE-AM-339,highlight,12593,Patch-Mix Transformer for Unsupervised Domain Adaptation:  A Game Perspective
"June 20, 2023",340,TUE-AM-340,,6145,ARO-Net: Learning Implicit Fields from Anchored Radial Observations
"June 20, 2023",341,TUE-AM-341,,10567,A Probabilistic Framework for Lifelong Test-Time Adaptation
"June 20, 2023",342,TUE-AM-342,,1495,Distribution Shift Inversion for Out-of-Distribution Generalization
"June 20, 2023",343,TUE-AM-343,,8231,Learning Joint Latent Space EBM Prior Model for Multi-layer Generator
"June 20, 2023",344,TUE-AM-344,,12093,A Data-Based Perspective on Transfer Learning
"June 20, 2023",345,TUE-AM-345,,11967,A Meta-Learning Approach to Predicting Performance and Data Requirements
"June 20, 2023",346,TUE-AM-346,,12772,Guided Recommendation for Model Fine-Tuning
"June 20, 2023",347,TUE-AM-347,,7674,EMT-NAS:Transferring architectural knowledge between tasks from different datasets
"June 20, 2023",348,TUE-AM-348,,5850,AttriCLIP: A Non-Incremental Learner for Incremental Knowledge Learning
"June 20, 2023",349,TUE-AM-349,,2185,Batch Model Consolidation: A Multi-Task Model Consolidation Framework
"June 20, 2023",350,TUE-AM-350,,8439,SmartAssign: Learning A Smart Knowledge Assignment Strategy for Deraining and Desnowing
"June 20, 2023",351,TUE-AM-351,,5827,TinyMIM: An Empirical Study of Distilling MIM Pre-trained Models
"June 20, 2023",352,TUE-AM-352,,5819,Computationally Budgeted Continual Learning: What Does Matter?
"June 20, 2023",353,TUE-AM-353,highlight,10609,GradMA: A Gradient-Memory-based Accelerated Federated Learning with Alleviated Catastrophic Forgetting
"June 20, 2023",354,TUE-AM-354,,4357,Rethinking Gradient Projection Continual Learning: Stability / Plasticity Feature Space Decoupling
"June 20, 2023",355,TUE-AM-355,,10276,Neuro-Modulated Hebbian Learning for Fully Test-Time Adaptation
"June 20, 2023",356,TUE-AM-356,,2966,Generalizing Dataset Distillation via Deep Generative Prior
"June 20, 2023",357,TUE-AM-357,,3474,Minimizing the Accumulated Trajectory Error to Improve Dataset Distillation
"June 20, 2023",358,TUE-AM-358,highlight,3611,Slimmable Dataset Condensation
"June 20, 2023",359,TUE-AM-359,,1901,Sharpness-Aware Gradient Matching for Domain Generalization
"June 20, 2023",360,TUE-AM-360,,7968,Dynamic Neural Network for Multi-Task Learning Searching across Diverse Network Topologies
"June 20, 2023",361,TUE-AM-361,highlight,11775,SplineCam: Exact Visualization and Characterization of Deep Network Geometry and Decision Boundaries
"June 20, 2023",362,TUE-AM-362,,7320,VNE: An Effective Method for Improving Deep Representation by Manipulating Eigenvalue Distribution
"June 20, 2023",363,TUE-AM-363,,9881,Efficient On-device Training via Gradient Filtering
"June 20, 2023",364,TUE-AM-364,,18,Are Data-driven Explanations Robust against Out-of-distribution Data?
"June 20, 2023",365,TUE-AM-365,,10472,BiasAdv: Bias-Adversarial Augmentation for Model Debiasing
"June 20, 2023",366,TUE-AM-366,highlight,1697,Q-DETR: An Efficient Low-Bit Quantized Detection Transformer
"June 20, 2023",367,TUE-AM-367,,9611,NIPQ: Noise proxy-based Integrated Pseudo-Quantization
"June 20, 2023",368,TUE-AM-368,,12063,CUDA: Convolution-based Unlearnable Datasets
"June 20, 2023",369,TUE-AM-369,,1029,KD-GAN: Data Limited Image Generation via Knowledge Distillation
"June 20, 2023",370,TUE-AM-370,,8849,Spider GAN: Leveraging Friendly Neighbors to Accelerate GAN Training
"June 20, 2023",371,TUE-AM-371,,9606,Efficient Verification of Neural Networks against LVM-based Specifications
"June 20, 2023",372,TUE-AM-372,,3671,Bi-directional Feature Fusion Generative Adversarial Network for Ultra-high Resolution Pathological Image Virtual Re-staining
"June 20, 2023",373,TUE-AM-373,,7103,DeSTSeg: Segmentation Guided Denoising Student-Teacher for Anomaly Detection
"June 20, 2023",374,TUE-AM-374,,5548,OmniAL: A unified CNN framework for unsupervised anomaly localization
"June 20, 2023",375,TUE-AM-375,,4286,Federated Incremental Semantic Segmentation
"June 20, 2023",376,TUE-AM-376,,7645,Re-thinking Federated Active Learning based on Inter-class Diversity
"June 20, 2023",377,TUE-AM-377,,4071,Federated Domain Generalization with Generalization Adjustment
"June 20, 2023",378,TUE-AM-378,highlight,10785,On the effectiveness of partial variance reduction in federated learning with heterogeneous data
"June 20, 2023",379,TUE-AM-379,,8237,The Resource Problem of Using Linear Layer Leakage Attack in Federated Learning
"June 20, 2023",380,TUE-AM-380,,1294,Unlearnable Clusters: Towards Label-agnostic Unlearnable Examples
"June 20, 2023",381,TUE-AM-381,,6308,Implicit Identity Leakage: The Stumbling Block to Improving Deepfake Detection Generalization
"June 20, 2023",382,TUE-AM-382,,3685,Backdoor Defense via Adaptively Splitting Poisoned Dataset
"June 20, 2023",383,TUE-AM-383,,8208,How to Backdoor Diffusion Models?
"June 20, 2023",384,TUE-AM-384,,6938,TrojViT: Trojan Insertion in Vision Transformers
"June 20, 2023",385,TUE-AM-385,,4920,TrojDiff: Trojan Attacks on Diffusion Models with Diverse Targets
"June 20, 2023",386,TUE-AM-386,,7059,Ensemble-based Blackbox Attacks on Dense Prediction 
"June 20, 2023",387,TUE-AM-387,,8557,Efficient Loss Function by Minimizing the Detrimental Effect of Floating-point Errors on Gradient-based Attacks
"June 20, 2023",388,TUE-AM-388,,6896,The Best Defense is a Good Offense: Adversarial Augmentation against Adversarial Attacks
"June 20, 2023",389,TUE-AM-389,,7084,Adversarial Robustness via Random Projection Filters
"June 20, 2023",390,TUE-AM-390,,11527,Jedi: Entropy-based Localization and Removal of Adversarial Patches
"June 20, 2023",391,TUE-AM-391,,4304,Exploring the Relationship between Architectural Design and Adversarially Robust Generalization
"June 20, 2023",392,TUE-AM-392,,10390,Improving Robustness of Vision Transformers by Reducing Sensitivity to Patch Corruptions
"June 20, 2023",393,TUE-AM-393,highlight,6628,Towards Effective Adversarial Textured 3D Meshes on Physical Face Recognition
"June 20, 2023",394,TUE-AM-394,highlight,4248,AltFreezing for More General Face Forgery Detection
"June 20, 2023",1,TUE-PM-001,highlight,10412,Passive Micron-scale Time-of-Flight with Sunlight Interferometry
"June 20, 2023",2,TUE-PM-002,highlight,1974,F$^{2}$-NeRF: Fast Neural Radiance Field Training with Free Camera Trajectories
"June 20, 2023",3,TUE-PM-003,highlight,2763,NoPe-NeRF: Optimising Neural Radiance Field with No Pose Prior
"June 20, 2023",4,TUE-PM-004,,1684,BAD-NeRF: Bundle Adjusted Deblur Neural Radiance Fields
